,0
Q9NVT9,AF-Q9NVT9-F1-model_v4_TED01:-:13:111;AF-Q9NVT9-F1-model_v4_TED02:3.30.70.100:141:222
Q9NVU0,AF-Q9NVU0-F1-model_v4_TED01:-:14:227;AF-Q9NVU0-F1-model_v4_TED02:-:271:435;AF-Q9NVU0-F1-model_v4_TED03:-:558:703
Q9NVU7,AF-Q9NVU7-F1-model_v4_TED01:-:8:168;AF-Q9NVU7-F1-model_v4_TED02:1.25.10.10:292:460
Q9NVV0,AF-Q9NVV0-F1-model_v4_TED01:-:16:230
Q9NVV2,
Q9NVV5,AF-Q9NVV5-F1-model_v4_TED01:-:5:225
Q9NVX0,AF-Q9NVX0-F1-model_v4_TED01:1.20.5:19:79
Q9NVZ3,AF-Q9NVZ3-F1-model_v4_TED01:2.30.29.30:8:141
Q9NW38,"AF-Q9NW38-F1-model_v4_TED01:3.10.110,3.30.457:2:102;AF-Q9NW38-F1-model_v4_TED02:3.10.110.10:109:197;AF-Q9NW38-F1-model_v4_TED03:3.10.110.20:212:305;AF-Q9NW38-F1-model_v4_TED04:3.30.40.10:306:375"
Q9NW81,AF-Q9NW81-F1-model_v4_TED01:3.80.10.10:76:231
Q9NW82,AF-Q9NW82-F1-model_v4_TED01:2.130.10.10:169:514
Q9NW97,AF-Q9NW97-F1-model_v4_TED01:1.20.5:67:96
Q9NWA0,AF-Q9NWA0-F1-model_v4_TED01:4.10.860:57:104;AF-Q9NWA0-F1-model_v4_TED02:1.20.5:109:140
Q9NWB6,
Q9NWB7,AF-Q9NWB7-F1-model_v4_TED01:1.10.418:38:160;AF-Q9NWB7-F1-model_v4_TED02:1.20.5:260:367
Q9NWC5,AF-Q9NWC5-F1-model_v4_TED01:-:3:263
Q9NWD8,AF-Q9NWD8-F1-model_v4_TED01:-:54:246
Q9NWD9,
Q9NWF4,AF-Q9NWF4-F1-model_v4_TED01:1.20.1250:12:220;AF-Q9NWF4-F1-model_v4_TED02:1.20.1250:272:444
Q9NWH2,AF-Q9NWH2-F1-model_v4_TED01:1.20.5:21:66;AF-Q9NWH2-F1-model_v4_TED02:1.20.5:74:123
Q9NWH7,AF-Q9NWH7-F1-model_v4_TED01:2.60.40.150:2:163
Q9NWQ4,
Q9NWQ8,
Q9NWQ9,AF-Q9NWQ9-F1-model_v4_TED01:-:92:140
Q9NWR8,"AF-Q9NWR8-F1-model_v4_TED01:3.10.20,3.10.20:62:146;AF-Q9NWR8-F1-model_v4_TED02:-:176:335"
Q9NWS1,AF-Q9NWS1-F1-model_v4_TED01:-:2:141;AF-Q9NWS1-F1-model_v4_TED02:1.10.486.10:158:367
Q9NWS6,AF-Q9NWS6-F1-model_v4_TED01:3.40.50:19:307;AF-Q9NWS6-F1-model_v4_TED02:-:47:123
Q9NWS8,
Q9NWT1,
Q9NWT8,
Q9NWU5,AF-Q9NWU5-F1-model_v4_TED01:3.90.470.10:64:176
Q9NWV4,AF-Q9NWV4-F1-model_v4_TED01:-:1:158
Q9NWV8,AF-Q9NWV8-F1-model_v4_TED01:3.40.50.410:98:301
Q9NWW0,
Q9NWW5,AF-Q9NWW5-F1-model_v4_TED01:1.20.190:41:306
Q9NWW6,AF-Q9NWW6-F1-model_v4_TED01:-:29:99;AF-Q9NWW6-F1-model_v4_TED02:3.40.50.300:115:199
Q9NWW7,AF-Q9NWW7-F1-model_v4_TED02:-:63:140;AF-Q9NWW7-F1-model_v4_TED03:-:148:269;AF-Q9NWW7-F1-model_v4_TED04:-:360:549;AF-Q9NWW7-F1-model_v4_TED01:2.20.28:22:52
Q9NWW9,AF-Q9NWW9-F1-model_v4_TED01:3.90.1720.10:13:128
Q9NWX6,AF-Q9NWX6-F1-model_v4_TED01:3.30.70.3000:53:240
Q9NWY4,AF-Q9NWY4-F1-model_v4_TED01:-:30:214;AF-Q9NWY4-F1-model_v4_TED02:-:217:337
Q9NWZ8,
Q9NX00,AF-Q9NX00-F1-model_v4_TED01:1.10.132:56:166
Q9NX01,AF-Q9NX01-F1-model_v4_TED01:3.40.30.10:6:136
Q9NX04,AF-Q9NX04-F1-model_v4_TED01:-:4:203
Q9NX05,AF-Q9NX05-F1-model_v4_TED01:3.40.50.1010:19:293;AF-Q9NX05-F1-model_v4_TED02:-:639:895
Q9NX09,AF-Q9NX09-F1-model_v4_TED01:3.90.470.40:85:230
Q9NX14,AF-Q9NX14-F1-model_v4_TED02:-:112:140;AF-Q9NX14-F1-model_v4_TED01:1.20.5:67:109
Q9NX18,AF-Q9NX18-F1-model_v4_TED01:1.10.150.250:64:147
Q9NX20,AF-Q9NX20-F1-model_v4_TED01:3.90.1170.10:69:245
Q9NX24,AF-Q9NX24-F1-model_v4_TED01:3.30.1330.30:27:147
Q9NX31,AF-Q9NX31-F1-model_v4_TED01:-:255:292
Q9NX38,AF-Q9NX38-F1-model_v4_TED01:2.40.50.100:19:172
Q9NX40,AF-Q9NX40-F1-model_v4_TED01:-:51:104
Q9NX46,AF-Q9NX46-F1-model_v4_TED01:1.10.4080.10:21:362
Q9NX55,AF-Q9NX55-F1-model_v4_TED02:1.10.8:88:129
Q9NX58,"AF-Q9NX58-F1-model_v4_TED01:3.30.1490.490:4:59;AF-Q9NX58-F1-model_v4_TED03:1.10.10,1.10.238:312:378;AF-Q9NX58-F1-model_v4_TED02:1.10.150:70:143"
Q9NX61,AF-Q9NX61-F1-model_v4_TED01:-:7:477
Q9NX62,AF-Q9NX62-F1-model_v4_TED01:3.30.540.10:59:225;AF-Q9NX62-F1-model_v4_TED02:3.40.190.80:227:348
Q9NX63,AF-Q9NX63-F1-model_v4_TED01:1.20.5:93:174;AF-Q9NX63-F1-model_v4_TED02:1.10.287:183:223
Q9NX70,AF-Q9NX70-F1-model_v4_TED01:1.10.287:54:137
Q9NX78,"AF-Q9NX78-F1-model_v4_TED01:-:11:412;AF-Q9NX78-F1-model_v4_TED02:-:417:553;AF-Q9NX78-F1-model_v4_TED03:1.25.40,1.25.40:558:707"
Q9NX94,AF-Q9NX94-F1-model_v4_TED01:1.20.5:14:95
Q9NX95,AF-Q9NX95-F1-model_v4_TED01:1.20.5:270:375
Q9NXA8,AF-Q9NXA8-F1-model_v4_TED01:3.40.50.1220:36:310;AF-Q9NXA8-F1-model_v4_TED02:3.30.1600.10:68:220
Q9NXB0,AF-Q9NXB0-F1-model_v4_TED01:-:8:272;AF-Q9NXB0-F1-model_v4_TED02:2.60.40.150:311:499
Q9NXB9,AF-Q9NXB9-F1-model_v4_TED01:-:30:256
Q9NXC5,AF-Q9NXC5-F1-model_v4_TED01:2.130.10.10:1:223;AF-Q9NXC5-F1-model_v4_TED02:-:819:875
Q9NXE4,AF-Q9NXE4-F1-model_v4_TED02:-:741:864;AF-Q9NXE4-F1-model_v4_TED01:1.20.1050:467:686
Q9NXE8,AF-Q9NXE8-F1-model_v4_TED01:4.10.270:8:76
Q9NXF1,AF-Q9NXF1-F1-model_v4_TED01:-:399:536;AF-Q9NXF1-F1-model_v4_TED02:-:682:846;AF-Q9NXF1-F1-model_v4_TED03:-:859:929
Q9NXF7,
Q9NXG0,AF-Q9NXG0-F1-model_v4_TED01:-:96:329;AF-Q9NXG0-F1-model_v4_TED02:1.20.5:1318:1372
Q9NXH3,AF-Q9NXH3-F1-model_v4_TED01:1.10.150:62:140
Q9NXJ0,AF-Q9NXJ0-F1-model_v4_TED01:1.20.120:76:232
Q9NXJ5,AF-Q9NXJ5-F1-model_v4_TED01:3.40.630.20:5:206
Q9NXK6,AF-Q9NXK6-F1-model_v4_TED01:1.20.1070:46:317
Q9NXL6,AF-Q9NXL6-F1-model_v4_TED01:2.60.120.380:43:169;AF-Q9NXL6-F1-model_v4_TED02:2.60.120.380:171:301;AF-Q9NXL6-F1-model_v4_TED03:-:435:827;AF-Q9NXL6-F1-model_v4_TED04:-:631:699
Q9NXR1,
Q9NXR5,
Q9NXR7,AF-Q9NXR7-F1-model_v4_TED01:3.10.110:2:118;AF-Q9NXR7-F1-model_v4_TED02:3.10.110:269:379
Q9NXU5,AF-Q9NXU5-F1-model_v4_TED01:3.40.50.300:29:202
Q9NXW9,AF-Q9NXW9-F1-model_v4_TED01:-:42:236;AF-Q9NXW9-F1-model_v4_TED02:2.60.120.590:73:302
Q9NXX6,AF-Q9NXX6-F1-model_v4_TED01:-:75:156;AF-Q9NXX6-F1-model_v4_TED03:1.10.10.580:261:378
Q9NY12,AF-Q9NY12-F1-model_v4_TED01:2.40.10.230:72:150
Q9NY26,
Q9NY27,AF-Q9NY27-F1-model_v4_TED01:-:4:136
Q9NY33,AF-Q9NY33-F1-model_v4_TED01:-:54:729;AF-Q9NY33-F1-model_v4_TED02:3.30.70.2600:179:253;AF-Q9NY33-F1-model_v4_TED03:-:427:650
Q9NY35,AF-Q9NY35-F1-model_v4_TED01:1.20.140.150:2:247
Q9NY37,AF-Q9NY37-F1-model_v4_TED01:-:2:488;AF-Q9NY37-F1-model_v4_TED02:2.60.470.10:94:436
Q9NY61,
Q9NY64,AF-Q9NY64-F1-model_v4_TED01:1.20.1250.20:23:230;AF-Q9NY64-F1-model_v4_TED02:1.20.1250.20:250:477
Q9NY74,
Q9NY87,AF-Q9NY87-F1-model_v4_TED01:-:49:97
Q9NY91,AF-Q9NY91-F1-model_v4_TED01:1.20.1730.10:21:630
Q9NY97,AF-Q9NY97-F1-model_v4_TED01:-:57:121;AF-Q9NY97-F1-model_v4_TED02:3.90.550.50:141:394
Q9NYF0,
Q9NYF3,
Q9NYF8,
Q9NYH9,AF-Q9NYH9-F1-model_v4_TED01:1.20.1440:2:104;AF-Q9NYH9-F1-model_v4_TED02:1.25.40:508:597
Q9NYK6,AF-Q9NYK6-F1-model_v4_TED01:-:13:69
Q9NYL5,AF-Q9NYL5-F1-model_v4_TED01:3.30.43.20:30:374;AF-Q9NYL5-F1-model_v4_TED02:1.10.630.10:109:468
Q9NYL9,AF-Q9NYL9-F1-model_v4_TED02:3.80.10.10:197:351
Q9NYP3,AF-Q9NYP3-F1-model_v4_TED01:-:150:566;AF-Q9NYP3-F1-model_v4_TED02:-:239:446
Q9NYP7,AF-Q9NYP7-F1-model_v4_TED01:-:27:255
Q9NYP8,AF-Q9NYP8-F1-model_v4_TED01:3.30.420:28:181
Q9NYQ3,AF-Q9NYQ3-F1-model_v4_TED01:3.20.20.70:5:347
Q9NYR8,AF-Q9NYR8-F1-model_v4_TED01:3.40.50.720:7:262
Q9NYU1,AF-Q9NYU1-F1-model_v4_TED01:-:38:229;AF-Q9NYU1-F1-model_v4_TED02:-:302:1020;AF-Q9NYU1-F1-model_v4_TED03:3.40.30.10:437:682;AF-Q9NYU1-F1-model_v4_TED04:3.40.30.10:686:935;AF-Q9NYU1-F1-model_v4_TED05:2.60.40.1120:1091:1195;AF-Q9NYU1-F1-model_v4_TED06:3.90.550.10:1232:1498
Q9NYU2,AF-Q9NYU2-F1-model_v4_TED01:-:56:241;AF-Q9NYU2-F1-model_v4_TED02:-:320:1031;AF-Q9NYU2-F1-model_v4_TED03:3.40.30.10:451:695;AF-Q9NYU2-F1-model_v4_TED04:3.40.30.10:701:957;AF-Q9NYU2-F1-model_v4_TED05:2.60.40.10:1112:1212;AF-Q9NYU2-F1-model_v4_TED06:3.90.550.10:1257:1534
Q9NYV6,AF-Q9NYV6-F1-model_v4_TED02:-:398:564;AF-Q9NYV6-F1-model_v4_TED01:1.25.40:52:209
Q9NYV7,AF-Q9NYV7-F1-model_v4_TED01:1.20.1070.10:5:281
Q9NYV8,AF-Q9NYV8-F1-model_v4_TED01:1.20.1070.10:2:290
Q9NYV9,AF-Q9NYV9-F1-model_v4_TED01:1.20.1070.10:4:295
Q9NYW0,AF-Q9NYW0-F1-model_v4_TED01:1.20.1070.10:2:305
Q9NYW4,AF-Q9NYW4-F1-model_v4_TED01:1.20.1070.10:3:279
Q9NYW5,AF-Q9NYW5-F1-model_v4_TED01:1.20.1070.10:2:298
Q9NYW6,AF-Q9NYW6-F1-model_v4_TED01:1.20.1070.10:14:291
Q9NYW7,AF-Q9NYW7-F1-model_v4_TED01:1.20.1070.10:2:294
Q9NYX4,AF-Q9NYX4-F1-model_v4_TED01:1.20.5:85:114
Q9NYY1,AF-Q9NYY1-F1-model_v4_TED01:1.20.1250.10:25:176
Q9NYY8,AF-Q9NYY8-F1-model_v4_TED01:-:154:264;AF-Q9NYY8-F1-model_v4_TED02:-:432:566;AF-Q9NYY8-F1-model_v4_TED03:3.40.960:575:693
Q9NYZ1,AF-Q9NYZ1-F1-model_v4_TED01:-:35:191
Q9NYZ2,AF-Q9NYZ2-F1-model_v4_TED01:1.50.40.10:46:329
Q9NYZ3,
Q9NZ32,AF-Q9NZ32-F1-model_v4_TED01:3.30.420.40:15:393;AF-Q9NZ32-F1-model_v4_TED02:3.30.420.40:133:343;AF-Q9NZ32-F1-model_v4_TED03:3.90.640:168:268
Q9NZ38,
Q9NZ42,AF-Q9NZ42-F1-model_v4_TED01:1.20.58:7:91
Q9NZ43,
Q9NZ53,AF-Q9NZ53-F1-model_v4_TED01:3.30.70:374:488;AF-Q9NZ53-F1-model_v4_TED02:1.20.5:503:532
Q9NZ63,AF-Q9NZ63-F1-model_v4_TED01:-:22:64
Q9NZ72,AF-Q9NZ72-F1-model_v4_TED01:1.20.5:82:151
Q9NZ81,
Q9NZB2,AF-Q9NZB2-F1-model_v4_TED01:3.40.50.1010:5:226;AF-Q9NZB2-F1-model_v4_TED02:-:239:337;AF-Q9NZB2-F1-model_v4_TED03:-:552:842
Q9NZD4,AF-Q9NZD4-F1-model_v4_TED01:1.20.58.420:7:90
Q9NZE8,AF-Q9NZE8-F1-model_v4_TED01:4.10.410:109:167
Q9NZF1,AF-Q9NZF1-F1-model_v4_TED01:-:40:111
Q9NZG7,AF-Q9NZG7-F1-model_v4_TED01:1.20.58:71:126
Q9NZH4,
Q9NZH5,
Q9NZH6,AF-Q9NZH6-F1-model_v4_TED01:2.80.10.50:59:206
Q9NZH7,
Q9NZH8,AF-Q9NZH8-F1-model_v4_TED01:2.80.10.50:24:168
Q9NZJ0,AF-Q9NZJ0-F1-model_v4_TED01:2.130.10.10:39:412
Q9NZJ6,AF-Q9NZJ6-F1-model_v4_TED01:3.40.50.150:95:333
Q9NZJ7,AF-Q9NZJ7-F1-model_v4_TED01:1.50.40.10:79:378
Q9NZL4,AF-Q9NZL4-F1-model_v4_TED01:1.25.10.10:84:230;AF-Q9NZL4-F1-model_v4_TED02:1.25.10.10:240:352
Q9NZL9,AF-Q9NZL9-F1-model_v4_TED01:3.40.50.720:28:310
Q9NZM4,
Q9NZM5,AF-Q9NZM5-F1-model_v4_TED01:-:50:83;AF-Q9NZM5-F1-model_v4_TED02:-:412:455
Q9NZN9,AF-Q9NZN9-F1-model_v4_TED01:3.10.50.40:3:156;AF-Q9NZN9-F1-model_v4_TED02:1.25.40.10:172:296
Q9NZP6,AF-Q9NZP6-F1-model_v4_TED01:-:1121:1155
Q9NZQ9,AF-Q9NZQ9-F1-model_v4_TED01:-:114:162;AF-Q9NZQ9-F1-model_v4_TED02:3.80.10.10:196:343
Q9NZR1,AF-Q9NZR1-F1-model_v4_TED01:3.80.10.10:184:348
Q9NZT2,AF-Q9NZT2-F1-model_v4_TED01:-:90:295
Q9NZW4,
Q9NZY2,
Q9NZZ3,AF-Q9NZZ3-F1-model_v4_TED01:1.10.287:16:104
Q9P003,AF-Q9P003-F1-model_v4_TED01:1.20.120:1:139
Q9P013,AF-Q9P013-F1-model_v4_TED01:1.20.5:127:166
Q9P015,AF-Q9P015-F1-model_v4_TED01:3.100.10.10:89:268
Q9P016,AF-Q9P016-F1-model_v4_TED01:3.10.590.10:55:219
Q9P021,AF-Q9P021-F1-model_v4_TED01:-:1:95
Q9P031,
Q9P032,AF-Q9P032-F1-model_v4_TED01:-:35:64;AF-Q9P032-F1-model_v4_TED02:1.10.10:92:154
Q9P055,AF-Q9P055-F1-model_v4_TED01:-:13:295
Q9P086,AF-Q9P086-F1-model_v4_TED01:1.10.287:1:81;AF-Q9P086-F1-model_v4_TED02:1.20.5:83:117
Q9P0B6,AF-Q9P0B6-F1-model_v4_TED01:1.10.287:4:97
Q9P0I2,AF-Q9P0I2-F1-model_v4_TED01:-:9:235
Q9P0J0,AF-Q9P0J0-F1-model_v4_TED01:1.20.5:35:100
Q9P0J6,AF-Q9P0J6-F1-model_v4_TED01:-:66:101
Q9P0K7,AF-Q9P0K7-F1-model_v4_TED01:1.25.40.20:17:246
Q9P0M4,AF-Q9P0M4-F1-model_v4_TED01:2.10.90.10:37:193
Q9P0M9,AF-Q9P0M9-F1-model_v4_TED01:2.40.50.100:53:133
Q9P0N5,AF-Q9P0N5-F1-model_v4_TED01:1.20.1440:17:143
Q9P0P8,AF-Q9P0P8-F1-model_v4_TED01:3.10.290:133:235
Q9P0R6,AF-Q9P0R6-F1-model_v4_TED01:3.30.2280.10:32:136
Q9P0S2,AF-Q9P0S2-F1-model_v4_TED01:1.20.5:1:58
Q9P0S3,AF-Q9P0S3-F1-model_v4_TED01:-:13:144
Q9P0S9,
Q9P0T7,AF-Q9P0T7-F1-model_v4_TED01:3.10.20:25:83;AF-Q9P0T7-F1-model_v4_TED02:1.20.5:86:117
Q9P0U1,AF-Q9P0U1-F1-model_v4_TED01:-:9:53
Q9P0V9,AF-Q9P0V9-F1-model_v4_TED01:3.40.50.300:60:331;AF-Q9P0V9-F1-model_v4_TED02:1.20.5:353:429
Q9P0W0,AF-Q9P0W0-F1-model_v4_TED01:1.20.1250.10:41:204
Q9P0W8,AF-Q9P0W8-F1-model_v4_TED01:1.20.5:78:104;AF-Q9P0W8-F1-model_v4_TED02:1.10.10:358:418
Q9P109,AF-Q9P109-F1-model_v4_TED01:3.90.550:104:439
Q9P127,
Q9P1A2,AF-Q9P1A2-F1-model_v4_TED02:1.25.10.10:155:280;AF-Q9P1A2-F1-model_v4_TED01:1.25.40:29:139
Q9P1A6,AF-Q9P1A6-F1-model_v4_TED01:-:866:974
Q9P1C3,
Q9P1D8,
Q9P1F3,AF-Q9P1F3-F1-model_v4_TED01:1.10.10.1540:2:77
Q9P1G2,
Q9P1J3,
Q9P1T7,
Q9P1U1,AF-Q9P1U1-F1-model_v4_TED01:3.30.420.40:7:407;AF-Q9P1U1-F1-model_v4_TED02:3.30.420.40:155:367;AF-Q9P1U1-F1-model_v4_TED03:3.90.640.10:196:281
Q9P1W3,AF-Q9P1W3-F1-model_v4_TED01:-:26:714;AF-Q9P1W3-F1-model_v4_TED02:-:220:392
Q9P1Z9,AF-Q9P1Z9-F1-model_v4_TED01:-:176:369;AF-Q9P1Z9-F1-model_v4_TED02:-:1454:1699
Q9P206,
Q9P253,AF-Q9P253-F1-model_v4_TED01:-:92:260;AF-Q9P253-F1-model_v4_TED03:1.25.40:553:806;AF-Q9P253-F1-model_v4_TED04:-:851:973;AF-Q9P253-F1-model_v4_TED02:1.25.40:398:549
Q9P260,AF-Q9P260-F1-model_v4_TED02:-:253:308;AF-Q9P260-F1-model_v4_TED03:-:1085:1216;AF-Q9P260-F1-model_v4_TED01:1.10.287:102:130
Q9P266,
Q9P270,
Q9P278,"AF-Q9P278-F1-model_v4_TED01:3.30.450,3.30.450:40:392;AF-Q9P278-F1-model_v4_TED02:-:394:1062"
Q9P287,"AF-Q9P287-F1-model_v4_TED01:3.40.630,3.40.630:62:314"
Q9P291,AF-Q9P291-F1-model_v4_TED01:1.25.10.10:192:324;AF-Q9P291-F1-model_v4_TED02:1.25.10.10:330:453
Q9P298,AF-Q9P298-F1-model_v4_TED01:1.20.5:60:99
Q9P2B7,
Q9P2D3,AF-Q9P2D3-F1-model_v4_TED01:1.25.40:2:131;AF-Q9P2D3-F1-model_v4_TED02:1.20.58:524:681;AF-Q9P2D3-F1-model_v4_TED03:1.20.58:1967:2048
Q9P2D6,AF-Q9P2D6-F1-model_v4_TED01:2.60.40.150:2:185;AF-Q9P2D6-F1-model_v4_TED02:3.40.50:342:1514
Q9P2D8,AF-Q9P2D8-F1-model_v4_TED01:-:440:662;AF-Q9P2D8-F1-model_v4_TED02:-:1040:1241
Q9P2E5,AF-Q9P2E5-F1-model_v4_TED01:3.90.550.50:91:310;AF-Q9P2E5-F1-model_v4_TED02:3.10.450:375:470;AF-Q9P2E5-F1-model_v4_TED03:3.90.550.10:488:757
Q9P2F5,AF-Q9P2F5-F1-model_v4_TED01:1.10.10:72:152;AF-Q9P2F5-F1-model_v4_TED02:-:307:337
Q9P2G4,AF-Q9P2G4-F1-model_v4_TED01:2.60.40.150:9:193
Q9P2H0,AF-Q9P2H0-F1-model_v4_TED01:1.20.5:47:123
Q9P2M1,AF-Q9P2M1-F1-model_v4_TED01:1.25.40.10:41:172;AF-Q9P2M1-F1-model_v4_TED02:1.25.40.10:173:241;AF-Q9P2M1-F1-model_v4_TED03:-:249:347
Q9P2S5,AF-Q9P2S5-F1-model_v4_TED01:2.130.10.10:1:130
Q9P2T0,
Q9P2T1,AF-Q9P2T1-F1-model_v4_TED01:3.20.20.70:16:336
Q9P2U7,AF-Q9P2U7-F1-model_v4_TED01:1.20.1250.20:59:285;AF-Q9P2U7-F1-model_v4_TED02:1.20.1250.20:295:497
Q9P2U8,AF-Q9P2U8-F1-model_v4_TED01:1.20.1250.20:65:299;AF-Q9P2U8-F1-model_v4_TED02:1.20.1250.20:303:505
Q9P2W6,
Q9P2W7,AF-Q9P2W7-F1-model_v4_TED01:3.90.550.10:86:301
Q9P2W9,AF-Q9P2W9-F1-model_v4_TED01:1.20.58:46:278
Q9P2X0,AF-Q9P2X0-F1-model_v4_TED02:-:32:92;AF-Q9P2X0-F1-model_v4_TED01:1.20.5:2:31
Q9P2X7,
Q9P2X8,
Q9UBB4,"AF-Q9UBB4-F1-model_v4_TED01:1.25.10,1.20.58:16:158;AF-Q9UBB4-F1-model_v4_TED02:-:166:238;AF-Q9UBB4-F1-model_v4_TED03:1.25.10.10:258:438"
Q9UBB6,
Q9UBC1,AF-Q9UBC1-F1-model_v4_TED01:1.25.40.20:24:143;AF-Q9UBC1-F1-model_v4_TED02:1.10.287:311:381
Q9UBC9,
Q9UBD3,AF-Q9UBD3-F1-model_v4_TED01:2.40.50.40:31:91
Q9UBD5,"AF-Q9UBD5-F1-model_v4_TED01:3.40.50,3.40.50:36:280;AF-Q9UBD5-F1-model_v4_TED02:-:285:582;AF-Q9UBD5-F1-model_v4_TED03:1.10.10:596:706"
Q9UBD6,AF-Q9UBD6-F1-model_v4_TED01:1.10.3430.10:66:435
Q9UBD9,AF-Q9UBD9-F1-model_v4_TED01:1.20.1250.10:35:208
Q9UBG7,AF-Q9UBG7-F1-model_v4_TED01:2.60.40.1450:67:193;AF-Q9UBG7-F1-model_v4_TED02:2.80.10.50:214:365;AF-Q9UBG7-F1-model_v4_TED03:2.60.40.10:380:516
Q9UBH0,AF-Q9UBH0-F1-model_v4_TED01:2.80.10.50:8:150
Q9UBH6,AF-Q9UBH6-F1-model_v4_TED02:-:230:630;AF-Q9UBH6-F1-model_v4_TED01:1.20.1050:2:217
Q9UBI9,AF-Q9UBI9-F1-model_v4_TED01:-:92:195;AF-Q9UBI9-F1-model_v4_TED02:-:350:542
Q9UBK5,
Q9UBK9,AF-Q9UBK9-F1-model_v4_TED01:1.10.287.370:8:142
Q9UBL9,AF-Q9UBL9-F1-model_v4_TED01:1.10.287.940:40:378;AF-Q9UBL9-F1-model_v4_TED02:2.60.490.10:76:335;AF-Q9UBL9-F1-model_v4_TED03:-:129:178
Q9UBM1,AF-Q9UBM1-F1-model_v4_TED01:1.20.120:10:198
Q9UBM4,
Q9UBM7,AF-Q9UBM7-F1-model_v4_TED02:-:93:331;AF-Q9UBM7-F1-model_v4_TED03:-:336:475;AF-Q9UBM7-F1-model_v4_TED01:1.20.890:36:89
Q9UBN1,
Q9UBP6,AF-Q9UBP6-F1-model_v4_TED01:3.40.50.150:74:272
Q9UBP8,
Q9UBQ0,AF-Q9UBQ0-F1-model_v4_TED01:3.60.21.10:3:181
Q9UBT7,AF-Q9UBT7-F1-model_v4_TED01:1.20.120.230:34:160;AF-Q9UBT7-F1-model_v4_TED02:1.20.120.230:168:276;AF-Q9UBT7-F1-model_v4_TED03:1.20.120.330:291:402;AF-Q9UBT7-F1-model_v4_TED04:1.20.120.230:558:718
Q9UBU3,AF-Q9UBU3-F1-model_v4_TED01:-:73:113
Q9UBU6,AF-Q9UBU6-F1-model_v4_TED01:-:238:407
Q9UBU7,AF-Q9UBU7-F1-model_v4_TED01:3.40.50.10190:45:189
Q9UBV4,AF-Q9UBV4-F1-model_v4_TED01:-:29:305;AF-Q9UBV4-F1-model_v4_TED02:3.30.2460.20:311:365
Q9UBV7,AF-Q9UBV7-F1-model_v4_TED01:3.90.550.10:94:313
Q9UBX3,AF-Q9UBX3-F1-model_v4_TED01:1.50.40.10:7:281
Q9UBX8,AF-Q9UBX8-F1-model_v4_TED01:3.90.550.10:127:375
Q9UD71,
Q9UDW1,AF-Q9UDW1-F1-model_v4_TED01:1.20.5.260:5:58
Q9UDX5,AF-Q9UDX5-F1-model_v4_TED01:1.20.58:13:155
Q9UEE9,AF-Q9UEE9-F1-model_v4_TED01:-:164:256;AF-Q9UEE9-F1-model_v4_TED02:1.20.5:259:299
Q9UEF7,AF-Q9UEF7-F1-model_v4_TED01:3.20.20.80:82:505;AF-Q9UEF7-F1-model_v4_TED02:3.20.20.80:525:954;AF-Q9UEF7-F1-model_v4_TED03:-:545:572
Q9UER7,AF-Q9UER7-F1-model_v4_TED01:1.10.8.810:58:136;AF-Q9UER7-F1-model_v4_TED02:1.10.287:184:247
Q9UEY8,AF-Q9UEY8-F1-model_v4_TED01:-:34:102;AF-Q9UEY8-F1-model_v4_TED02:3.40.225.10:127:382
Q9UF02,
Q9UF12,AF-Q9UF12-F1-model_v4_TED01:3.20.20.220:166:492
Q9UF83,
Q9UFC0,AF-Q9UFC0-F1-model_v4_TED01:3.80.10.10:5:123;AF-Q9UFC0-F1-model_v4_TED02:-:128:205;AF-Q9UFC0-F1-model_v4_TED03:2.130.10.10:273:645
Q9UFE4,AF-Q9UFE4-F1-model_v4_TED01:1.20.5:664:711;AF-Q9UFE4-F1-model_v4_TED02:1.20.5:716:816
Q9UFF9,AF-Q9UFF9-F1-model_v4_TED01:3.30.420.10:11:269
Q9UFG5,
Q9UFP1,AF-Q9UFP1-F1-model_v4_TED01:-:258:372;AF-Q9UFP1-F1-model_v4_TED02:-:376:571
Q9UFV3,
Q9UFW8,AF-Q9UFW8-F1-model_v4_TED01:-:16:81;AF-Q9UFW8-F1-model_v4_TED02:-:94:151
Q9UG56,AF-Q9UG56-F1-model_v4_TED01:-:184:409
Q9UGB7,AF-Q9UGB7-F1-model_v4_TED01:-:46:285
Q9UGH3,AF-Q9UGH3-F1-model_v4_TED01:-:98:570
Q9UGL9,
Q9UGM6,AF-Q9UGM6-F1-model_v4_TED01:3.40.50.620:35:356;AF-Q9UGM6-F1-model_v4_TED02:1.10.240.10:243:324
Q9UGQ2,
Q9UGQ3,AF-Q9UGQ3-F1-model_v4_TED01:1.20.1250.20:33:501
Q9UGV2,AF-Q9UGV2-F1-model_v4_TED01:3.40.50.1820:23:312
Q9UGY1,AF-Q9UGY1-F1-model_v4_TED01:1.20.5:22:91
Q9UH03,AF-Q9UH03-F1-model_v4_TED01:3.40.50.300:58:331
Q9UH36,AF-Q9UH36-F1-model_v4_TED01:3.40.50:141:313
Q9UH62,AF-Q9UH62-F1-model_v4_TED01:1.25.10.10:115:199;AF-Q9UH62-F1-model_v4_TED02:1.25.10:235:379
Q9UH64,
Q9UHA2,AF-Q9UHA2-F1-model_v4_TED01:4.10.860:18:65
